Coin,Symbol,Trend Emoji,Trend,24h Change,Current Price,Market Cap,24h Volume,Global Rank,ATH Insight,24h Range,Volatility,Chart Link,updated_at_raw,updated_at,current_price_numeric,market_cap_numeric,volume_24h_numeric,price_change_24h_numeric,global_rank_numeric,time_diff_minutes,interval_gap_flag,gap_category,pipeline_type
Figure Heloc,FIGR_HELOC,📉,Bearish ❄️,-0.0212,₹89,"₹1,151,230,271,153","₹4,882,937,526",21,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟦 Medium Volatility,https://www.coingecko.com/en/coins/figure-heloc,2025-10-03 01:06:15,2025-10-03 01:06:15,89.0,1151230271153.0,4882937526.0,-0.0212,21.0,13.25,False,<=15_min,github_actions
Figure Heloc,FIGR_HELOC,📉,Bearish ❄️,-0.0211,₹89,"₹1,151,179,135,639","₹4,883,216,249",21,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟦 Medium Volatility,https://www.coingecko.com/en/coins/figure-heloc,2025-10-03 01:20:03,2025-10-03 01:20:03,89.0,1151179135639.0,4883216249.0,-0.0211,21.0,13.8,False,<=15_min,github_actions
Figure Heloc,FIGR_HELOC,📉,Bearish ❄️,-0.0214,₹89,"₹1,151,001,413,452","₹4,882,530,394",21,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟦 Medium Volatility,https://www.coingecko.com/en/coins/figure-heloc,2025-10-03 01:47:41,2025-10-03 01:47:41,89.0,1151001413452.0,4882530394.0,-0.0214,21.0,27.633333333333333,True,15_30_min,github_actions
Figure Heloc,FIGR_HELOC,📉,Bearish ❄️,-0.026,₹89,"₹1,146,093,352,225","₹4,330,935,813",21,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟦 Medium Volatility,https://www.coingecko.com/en/coins/figure-heloc,2025-10-03 02:08:36,2025-10-03 02:08:36,89.0,1146093352225.0,4330935813.0,-0.026,21.0,20.916666666666668,True,15_30_min,github_actions
Figure Heloc,FIGR_HELOC,📉,Bearish ❄️,-0.0259,₹89,"₹1,146,084,632,273","₹4,330,902,861",21,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟦 Medium Volatility,https://www.coingecko.com/en/coins/figure-heloc,2025-10-03 02:19:28,2025-10-03 02:19:28,89.0,1146084632273.0,4330902861.0,-0.0259,21.0,10.866666666666667,False,<=15_min,github_actions
Figure Heloc,FIGR_HELOC,📉,Bearish ❄️,-0.0259,₹89,"₹1,146,116,243,713","₹4,331,022,317",21,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟦 Medium Volatility,https://www.coingecko.com/en/coins/figure-heloc,2025-10-03 02:43:57,2025-10-03 02:43:57,89.0,1146116243713.0,4331022317.0,-0.0259,21.0,24.483333333333334,True,15_30_min,github_actions
Figure Heloc,FIGR_HELOC,📉,Bearish ❄️,-0.0259,₹89,"₹1,146,116,243,713","₹4,331,022,317",21,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟦 Medium Volatility,https://www.coingecko.com/en/coins/figure-heloc,2025-10-03 02:57:11,2025-10-03 02:57:11,89.0,1146116243713.0,4331022317.0,-0.0259,21.0,13.233333333333333,False,<=15_min,github_actions
Figure Heloc,FIGR_HELOC,📉,Bearish ❄️,-0.0259,₹89,"₹1,146,116,243,713","₹4,331,022,317",21,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟦 Medium Volatility,https://www.coingecko.com/en/coins/figure-heloc,2025-10-03 03:07:10,2025-10-03 03:07:10,89.0,1146116243713.0,4331022317.0,-0.0259,21.0,9.983333333333333,False,<=15_min,github_actions
Figure Heloc,FIGR_HELOC,📉,Bearish ❄️,-0.0259,₹89,"₹1,146,116,243,713","₹4,331,022,317",21,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟦 Medium Volatility,https://www.coingecko.com/en/coins/figure-heloc,2025-10-03 03:19:47,2025-10-03 03:19:47,89.0,1146116243713.0,4331022317.0,-0.0259,21.0,12.616666666666667,False,<=15_min,github_actions
Figure Heloc,FIGR_HELOC,📉,Bearish ❄️,-0.0319,₹89,"₹1,146,127,818,642","₹4,331,066,057",21,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟦 Medium Volatility,https://www.coingecko.com/en/coins/figure-heloc,2025-10-03 03:45:03,2025-10-03 03:45:03,89.0,1146127818642.0,4331066057.0,-0.0319,21.0,25.266666666666666,True,15_30_min,github_actions
Figure Heloc,FIGR_HELOC,📉,Bearish ❄️,-0.0319,₹89,"₹1,146,126,578,471","₹4,331,061,370",21,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟦 Medium Volatility,https://www.coingecko.com/en/coins/figure-heloc,2025-10-03 04:01:16,2025-10-03 04:01:16,89.0,1146126578471.0,4331061370.0,-0.0319,21.0,16.216666666666665,True,15_30_min,github_actions
Figure Heloc,FIGR_HELOC,📉,Bearish ❄️,-0.0319,₹89,"₹1,146,126,578,471","₹4,331,061,370",21,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟦 Medium Volatility,https://www.coingecko.com/en/coins/figure-heloc,2025-10-03 04:19:50,2025-10-03 04:19:50,89.0,1146126578471.0,4331061370.0,-0.0319,21.0,18.566666666666666,True,15_30_min,github_actions
Figure Heloc,FIGR_HELOC,📉,Bearish ❄️,-0.0319,₹89,"₹1,146,129,226,753","₹4,331,075,722",21,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟦 Medium Volatility,https://www.coingecko.com/en/coins/figure-heloc,2025-10-03 04:45:03,2025-10-03 04:45:03,89.0,1146129226753.0,4331075722.0,-0.0319,21.0,25.216666666666665,True,15_30_min,github_actions
Figure Heloc,FIGR_HELOC,📉,Bearish ❄️,-0.0319,₹89,"₹1,146,130,454,005","₹4,331,076,015",21,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟦 Medium Volatility,https://www.coingecko.com/en/coins/figure-heloc,2025-10-03 04:57:39,2025-10-03 04:57:39,89.0,1146130454005.0,4331076015.0,-0.0319,21.0,12.6,False,<=15_min,github_actions
Figure Heloc,FIGR_HELOC,📉,Bearish ❄️,-0.0319,₹89,"₹1,146,131,745,850","₹4,331,080,897",21,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟦 Medium Volatility,https://www.coingecko.com/en/coins/figure-heloc,2025-10-03 05:08:36,2025-10-03 05:08:36,89.0,1146131745850.0,4331080897.0,-0.0319,21.0,10.95,False,<=15_min,github_actions
Figure Heloc,FIGR_HELOC,📉,Bearish ❄️,-0.0319,₹89,"₹1,146,130,454,005","₹4,331,076,015",21,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟦 Medium Volatility,https://www.coingecko.com/en/coins/figure-heloc,2025-10-03 05:19:51,2025-10-03 05:19:51,89.0,1146130454005.0,4331076015.0,-0.0319,21.0,11.25,False,<=15_min,github_actions
Figure Heloc,FIGR_HELOC,📉,Bearish ❄️,-0.0016,₹89,"₹1,146,552,422,166","₹4,332,670,577",19,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟩 Low Volatility,https://www.coingecko.com/en/coins/figure-heloc,2025-10-03 06:43:18,2025-10-03 06:43:18,89.0,1146552422166.0,4332670577.0,-0.0016,19.0,83.45,True,>60_min,github_actions
Figure Heloc,FIGR_HELOC,📉,Bearish ❄️,-0.0021,₹89,"₹1,146,516,780,170","₹4,332,047,671",19,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟩 Low Volatility,https://www.coingecko.com/en/coins/figure-heloc,2025-10-03 08:05:20,2025-10-03 08:05:20,89.0,1146516780170.0,4332047671.0,-0.0021,19.0,82.03333333333333,True,>60_min,github_actions
Figure Heloc,FIGR_HELOC,📉,Bearish ❄️,-0.0031,₹89,"₹1,145,852,986,411","₹4,330,206,189",21,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟩 Low Volatility,https://www.coingecko.com/en/coins/figure-heloc,2025-10-03 08:48:25,2025-10-03 08:48:25,89.0,1145852986411.0,4330206189.0,-0.0031,21.0,43.083333333333336,True,31_45_min,github_actions
Figure Heloc,FIGR_HELOC,📉,Bearish ❄️,-0.0029,₹89,"₹1,146,297,329,190","₹4,331,885,371",21,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟩 Low Volatility,https://www.coingecko.com/en/coins/figure-heloc,2025-10-03 09:15:02,2025-10-03 09:15:02,89.0,1146297329190.0,4331885371.0,-0.0029,21.0,26.616666666666667,True,15_30_min,github_actions
Figure Heloc,FIGR_HELOC,📉,Bearish ❄️,-0.003,₹89,"₹1,146,324,638,780","₹4,331,988,574",20,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟩 Low Volatility,https://www.coingecko.com/en/coins/figure-heloc,2025-10-03 09:23:49,2025-10-03 09:23:49,89.0,1146324638780.0,4331988574.0,-0.003,20.0,8.783333333333333,False,<=15_min,github_actions
Figure Heloc,FIGR_HELOC,📉,Bearish ❄️,-0.0027,₹89,"₹1,146,528,738,931","₹4,363,023,175",20,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟩 Low Volatility,https://www.coingecko.com/en/coins/figure-heloc,2025-10-03 09:49:05,2025-10-03 09:49:05,89.0,1146528738931.0,4363023175.0,-0.0027,20.0,25.266666666666666,True,15_30_min,github_actions
Figure Heloc,FIGR_HELOC,📉,Bearish ❄️,-0.0027,₹89,"₹1,146,730,101,112","₹4,372,523,355",20,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟩 Low Volatility,https://www.coingecko.com/en/coins/figure-heloc,2025-10-03 10:10:11,2025-10-03 10:10:11,89.0,1146730101112.0,4372523355.0,-0.0027,20.0,21.1,True,15_30_min,github_actions
Figure Heloc,FIGR_HELOC,📉,Bearish ❄️,-0.0027,₹89,"₹1,146,493,580,935","₹4,363,454,916",20,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟩 Low Volatility,https://www.coingecko.com/en/coins/figure-heloc,2025-10-03 10:19:28,2025-10-03 10:19:28,89.0,1146493580935.0,4363454916.0,-0.0027,20.0,9.283333333333333,False,<=15_min,github_actions
Figure Heloc,FIGR_HELOC,📉,Bearish ❄️,-0.0026,₹89,"₹1,146,626,619,752","₹4,342,205,602",20,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟩 Low Volatility,https://www.coingecko.com/en/coins/figure-heloc,2025-10-03 10:45:39,2025-10-03 10:45:39,89.0,1146626619752.0,4342205602.0,-0.0026,20.0,26.183333333333334,True,15_30_min,github_actions
Figure Heloc,FIGR_HELOC,📉,Bearish ❄️,-0.0026,₹89,"₹1,146,673,844,547","₹4,328,632,537",20,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟩 Low Volatility,https://www.coingecko.com/en/coins/figure-heloc,2025-10-03 11:08:51,2025-10-03 11:08:51,89.0,1146673844547.0,4328632537.0,-0.0026,20.0,23.2,True,15_30_min,github_actions
Figure Heloc,FIGR_HELOC,📉,Bearish ❄️,-0.0031,₹89,"₹1,146,943,968,878","₹4,278,279,967",19,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟩 Low Volatility,https://www.coingecko.com/en/coins/figure-heloc,2025-10-03 12:16:38,2025-10-03 12:16:38,89.0,1146943968878.0,4278279967.0,-0.0031,19.0,67.78333333333333,True,>60_min,github_actions
Figure Heloc,FIGR_HELOC,📉,Bearish ❄️,-0.002,₹89,"₹1,146,719,618,105","₹4,217,156,637",19,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟩 Low Volatility,https://www.coingecko.com/en/coins/figure-heloc,2025-10-03 13:19:55,2025-10-03 13:19:55,89.0,1146719618105.0,4217156637.0,-0.002,19.0,63.28333333333333,True,>60_min,github_actions
Figure Heloc,FIGR_HELOC,📉,Bearish ❄️,-0.0018,₹89,"₹1,146,647,868,120","₹4,207,670,232",19,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟩 Low Volatility,https://www.coingecko.com/en/coins/figure-heloc,2025-10-03 13:50:44,2025-10-03 13:50:44,89.0,1146647868120.0,4207670232.0,-0.0018,19.0,30.816666666666666,True,31_45_min,github_actions
Figure Heloc,FIGR_HELOC,📉,Bearish ❄️,-0.0014,₹89,"₹1,146,690,043,548","₹4,195,829,314",19,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟩 Low Volatility,https://www.coingecko.com/en/coins/figure-heloc,2025-10-03 14:13:17,2025-10-03 14:13:17,89.0,1146690043548.0,4195829314.0,-0.0014,19.0,22.55,True,15_30_min,github_actions
Figure Heloc,FIGR_HELOC,📉,Bearish ❄️,-0.0012,₹89,"₹1,146,631,120,355","₹4,195,884,589",19,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟩 Low Volatility,https://www.coingecko.com/en/coins/figure-heloc,2025-10-03 14:24:04,2025-10-03 14:24:04,89.0,1146631120355.0,4195884589.0,-0.0012,19.0,10.783333333333333,False,<=15_min,github_actions
Figure Heloc,FIGR_HELOC,📉,Bearish ❄️,-0.001,₹89,"₹1,147,126,475,750","₹4,197,208,224",20,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟩 Low Volatility,https://www.coingecko.com/en/coins/figure-heloc,2025-10-03 14:46:50,2025-10-03 14:46:50,89.0,1147126475750.0,4197208224.0,-0.001,20.0,22.766666666666666,True,15_30_min,github_actions
Figure Heloc,FIGR_HELOC,📉,Bearish ❄️,-0.0007,₹89,"₹1,147,044,616,446","₹4,197,160,940",20,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟩 Low Volatility,https://www.coingecko.com/en/coins/figure-heloc,2025-10-03 15:07:29,2025-10-03 15:07:29,89.0,1147044616446.0,4197160940.0,-0.0007,20.0,20.65,True,15_30_min,github_actions
Figure Heloc,FIGR_HELOC,📉,Bearish ❄️,-0.0011,₹89,"₹1,146,896,016,288","₹4,196,829,948",19,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟩 Low Volatility,https://www.coingecko.com/en/coins/figure-heloc,2025-10-03 15:19:51,2025-10-03 15:19:51,89.0,1146896016288.0,4196829948.0,-0.0011,19.0,12.366666666666667,False,<=15_min,github_actions
Figure Heloc,FIGR_HELOC,📉,Bearish ❄️,-0.0009,₹89,"₹1,147,225,572,673","₹4,198,137,081",19,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟩 Low Volatility,https://www.coingecko.com/en/coins/figure-heloc,2025-10-03 15:47:06,2025-10-03 15:47:06,89.0,1147225572673.0,4198137081.0,-0.0009,19.0,27.25,True,15_30_min,github_actions
Figure Heloc,FIGR_HELOC,📉,Bearish ❄️,-0.0006,₹89,"₹1,147,335,549,711","₹4,198,438,330",19,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟩 Low Volatility,https://www.coingecko.com/en/coins/figure-heloc,2025-10-03 16:09:57,2025-10-03 16:09:57,89.0,1147335549711.0,4198438330.0,-0.0006,19.0,22.85,True,15_30_min,github_actions
Figure Heloc,FIGR_HELOC,📉,Bearish ❄️,-0.0007,₹89,"₹1,147,303,051,503","₹4,198,319,410",19,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟩 Low Volatility,https://www.coingecko.com/en/coins/figure-heloc,2025-10-03 16:19:52,2025-10-03 16:19:52,89.0,1147303051503.0,4198319410.0,-0.0007,19.0,9.916666666666666,False,<=15_min,github_actions
Figure Heloc,FIGR_HELOC,📉,Bearish ❄️,-0.0006,₹89,"₹1,147,283,681,795","₹4,198,200,489",19,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟩 Low Volatility,https://www.coingecko.com/en/coins/figure-heloc,2025-10-03 16:43:35,2025-10-03 16:43:35,89.0,1147283681795.0,4198200489.0,-0.0006,19.0,23.716666666666665,True,15_30_min,github_actions
Figure Heloc,FIGR_HELOC,📉,Bearish ❄️,-0.0006,₹89,"₹1,147,277,143,388","₹4,198,272,456",19,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟩 Low Volatility,https://www.coingecko.com/en/coins/figure-heloc,2025-10-03 16:56:12,2025-10-03 16:56:12,89.0,1147277143388.0,4198272456.0,-0.0006,19.0,12.616666666666667,False,<=15_min,github_actions
Figure Heloc,FIGR_HELOC,📉,Bearish ❄️,-0.0008,₹89,"₹1,147,272,866,288","₹4,198,153,725",19,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟩 Low Volatility,https://www.coingecko.com/en/coins/figure-heloc,2025-10-03 17:06:50,2025-10-03 17:06:50,89.0,1147272866288.0,4198153725.0,-0.0008,19.0,10.633333333333333,False,<=15_min,github_actions
Figure Heloc,FIGR_HELOC,📉,Bearish ❄️,-0.0008,₹89,"₹1,147,231,994,784","₹4,198,059,392",19,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟩 Low Volatility,https://www.coingecko.com/en/coins/figure-heloc,2025-10-03 17:19:57,2025-10-03 17:19:57,89.0,1147231994784.0,4198059392.0,-0.0008,19.0,13.116666666666667,False,<=15_min,github_actions
Figure Heloc,FIGR_HELOC,⚖️,Sideways ⚖️,0.0003,₹89,"₹1,147,117,697,377","₹4,216,540,788",19,🟡 Watch Zone,⚖️ In the Middle (76.3%),🟩 Low Volatility,https://www.coingecko.com/en/coins/figure-heloc,2025-10-03 18:03:20,2025-10-03 18:03:20,89.0,1147117697377.0,4216540788.0,0.0003,19.0,43.38333333333333,True,31_45_min,github_actions
Figure Heloc,FIGR_HELOC,📉,Bearish ❄️,-0.001,₹89,"₹1,147,329,567,531","₹4,199,144,120",19,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟩 Low Volatility,https://www.coingecko.com/en/coins/figure-heloc,2025-10-03 19:04:40,2025-10-03 19:04:40,89.0,1147329567531.0,4199144120.0,-0.001,19.0,61.333333333333336,True,>60_min,github_actions
Figure Heloc,FIGR_HELOC,📉,Bearish ❄️,-0.0014,₹89,"₹1,147,218,502,499","₹4,198,437,361",19,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟩 Low Volatility,https://www.coingecko.com/en/coins/figure-heloc,2025-10-03 19:19:57,2025-10-03 19:19:57,89.0,1147218502499.0,4198437361.0,-0.0014,19.0,15.283333333333333,True,15_30_min,github_actions
Figure Heloc,FIGR_HELOC,📉,Bearish ❄️,-0.0019,₹89,"₹1,147,045,347,009","₹4,198,103,893",19,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟩 Low Volatility,https://www.coingecko.com/en/coins/figure-heloc,2025-10-03 19:45:35,2025-10-03 19:45:35,89.0,1147045347009.0,4198103893.0,-0.0019,19.0,25.633333333333333,True,15_30_min,github_actions
